/bin/bash: /scratch_net/biwidl309/jamliu/conda_envs/updated-sfdg/lib/libtinfo.so.6: no version information available (required by /bin/bash)
170048-20240624
Namespace(dataset='ChestX', foundation_model='CLIP', vision_variant='ViT-B/32', lr=0.005, n_support=5, n_query=16, n_way=5, n_pseudo=75, n_episode=1000, finetune_epoch=50)
self.labels: []
self.data_len: 25848
4215
1093
3955
9547
2139
2705
2194
0
1
2
3
4
5
6
Time to init Dataloader: 759.6062042713165
Batch (2/1000) support accuracy: 0.5
Batch (2/1000) support accuracy: 0.5799999833106995
Batch (2/1000) support accuracy: 0.6399999856948853
Batch (2/1000) support accuracy: 0.6399999856948853
Batch (2/1000) support accuracy: 0.6899999976158142
Batch (2/1000) support accuracy: 0.7099999785423279
Batch (2/1000) support accuracy: 0.7400000095367432
Batch (2/1000) support accuracy: 0.7199999690055847
Batch (2/1000) support accuracy: 0.7400000095367432
Batch (2/1000) support accuracy: 0.7999999523162842
Batch (2/1000) support accuracy: 0.8199999928474426
Batch (2/1000) support accuracy: 0.85999995470047
Batch (2/1000) support accuracy: 0.8700000047683716
Batch (2/1000) support accuracy: 0.8499999642372131
Batch (2/1000) support accuracy: 0.9199999570846558
Batch (2/1000) support accuracy: 0.8899999856948853
Batch (2/1000) support accuracy: 0.8799999952316284
Batch (2/1000) support accuracy: 0.8799999952316284
Batch (2/1000) support accuracy: 0.85999995470047
Batch (2/1000) support accuracy: 0.8700000047683716
Batch (2/1000) support accuracy: 0.9099999666213989
Batch (2/1000) support accuracy: 0.9300000071525574
Batch (2/1000) support accuracy: 0.9199999570846558
Batch (2/1000) support accuracy: 0.9099999666213989
Batch (2/1000) support accuracy: 0.9699999690055847
Batch (2/1000) support accuracy: 0.9399999976158142
Batch (2/1000) support accuracy: 0.9599999785423279
Batch (2/1000) support accuracy: 0.9300000071525574
Batch (2/1000) support accuracy: 0.9599999785423279
Batch (2/1000) support accuracy: 0.9799999594688416
Batch (2/1000) support accuracy: 0.9599999785423279
Batch (2/1000) support accuracy: 0.9599999785423279
Batch (2/1000) support accuracy: 0.949999988079071
Batch (2/1000) support accuracy: 0.9199999570846558
Batch (2/1000) support accuracy: 0.9699999690055847
Batch (2/1000) support accuracy: 0.949999988079071
Batch (2/1000) support accuracy: 0.9699999690055847
Batch (2/1000) support accuracy: 0.949999988079071
Batch (2/1000) support accuracy: 0.9399999976158142
Batch (2/1000) support accuracy: 0.9300000071525574
Batch (2/1000) support accuracy: 0.949999988079071
Batch (2/1000) support accuracy: 0.9699999690055847
Batch (2/1000) support accuracy: 0.9699999690055847
Batch (2/1000) support accuracy: 0.949999988079071
Batch (2/1000) support accuracy: 0.949999988079071
Batch (2/1000) support accuracy: 0.949999988079071
Batch (2/1000) support accuracy: 0.9399999976158142
Batch (2/1000) support accuracy: 0.9699999690055847
Batch (2/1000) average query accuracy: 0.30000001192092896
Class 4 accuracy: 0.3125
Class 0 accuracy: 0.1875
Class 5 accuracy: 0.375
Class 3 accuracy: 0.375
Class 2 accuracy: 0.25
Batch (3/1000) support accuracy: 0.1599999964237213
Batch (3/1000) support accuracy: 0.3499999940395355
Batch (3/1000) support accuracy: 0.5600000023841858
Batch (3/1000) support accuracy: 0.6800000071525574
Batch (3/1000) support accuracy: 0.6800000071525574
Batch (3/1000) support accuracy: 0.7599999904632568
Batch (3/1000) support accuracy: 0.7099999785423279
Batch (3/1000) support accuracy: 0.7799999713897705
Batch (3/1000) support accuracy: 0.8199999928474426
Batch (3/1000) support accuracy: 0.8100000023841858
Batch (3/1000) support accuracy: 0.8499999642372131
Batch (3/1000) support accuracy: 0.85999995470047
Batch (3/1000) support accuracy: 0.9099999666213989
Batch (3/1000) support accuracy: 0.8999999761581421
Batch (3/1000) support accuracy: 0.8899999856948853
Batch (3/1000) support accuracy: 0.8799999952316284
Batch (3/1000) support accuracy: 0.9399999976158142
Batch (3/1000) support accuracy: 0.9099999666213989
Batch (3/1000) support accuracy: 0.9199999570846558
Batch (3/1000) support accuracy: 0.9300000071525574
Batch (3/1000) support accuracy: 0.9699999690055847
Batch (3/1000) support accuracy: 0.9399999976158142
Batch (3/1000) support accuracy: 0.9199999570846558
Batch (3/1000) support accuracy: 0.9199999570846558
Batch (3/1000) support accuracy: 0.949999988079071
Batch (3/1000) support accuracy: 0.9399999976158142
Batch (3/1000) support accuracy: 0.9599999785423279
Batch (3/1000) support accuracy: 0.9899999499320984
Batch (3/1000) support accuracy: 0.949999988079071
Batch (3/1000) support accuracy: 0.949999988079071
Batch (3/1000) support accuracy: 0.9399999976158142
Batch (3/1000) support accuracy: 0.9399999976158142
Batch (3/1000) support accuracy: 0.9699999690055847
Batch (3/1000) support accuracy: 0.949999988079071
Batch (3/1000) support accuracy: 0.9599999785423279
Batch (3/1000) support accuracy: 0.9399999976158142
Batch (3/1000) support accuracy: 0.9699999690055847
Batch (3/1000) support accuracy: 0.9599999785423279
Batch (3/1000) support accuracy: 0.9699999690055847
Batch (3/1000) support accuracy: 0.949999988079071
Batch (3/1000) support accuracy: 0.9899999499320984
Batch (3/1000) support accuracy: 0.9899999499320984
Batch (3/1000) support accuracy: 0.9799999594688416
Batch (3/1000) support accuracy: 0.9599999785423279
Batch (3/1000) support accuracy: 0.9799999594688416
Batch (3/1000) support accuracy: 0.9899999499320984
Batch (3/1000) support accuracy: 0.9799999594688416
Batch (3/1000) support accuracy: 1.0
Batch (3/1000) support accuracy: 0.9799999594688416
Batch (3/1000) support accuracy: 0.9799999594688416
Batch (3/1000) average query accuracy: 0.22500000894069672
Class 1 accuracy: 0.125
Class 2 accuracy: 0.375
Class 5 accuracy: 0.25
Class 4 accuracy: 0.1875
Class 0 accuracy: 0.1875
Batch (4/1000) support accuracy: 0.17999999225139618
Batch (4/1000) support accuracy: 0.4399999976158142
Batch (4/1000) support accuracy: 0.5699999928474426
Batch (4/1000) support accuracy: 0.7799999713897705
Batch (4/1000) support accuracy: 0.8499999642372131
Batch (4/1000) support accuracy: 0.8299999833106995
Batch (4/1000) support accuracy: 0.8700000047683716
Batch (4/1000) support accuracy: 0.8499999642372131
Batch (4/1000) support accuracy: 0.949999988079071
Batch (4/1000) support accuracy: 0.8899999856948853
Batch (4/1000) support accuracy: 0.9099999666213989
Batch (4/1000) support accuracy: 0.9300000071525574
Batch (4/1000) support accuracy: 0.9199999570846558
Batch (4/1000) support accuracy: 0.949999988079071
Batch (4/1000) support accuracy: 0.9799999594688416
Batch (4/1000) support accuracy: 0.9399999976158142
Batch (4/1000) support accuracy: 0.9399999976158142
Batch (4/1000) support accuracy: 0.9399999976158142
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9300000071525574
Batch (4/1000) support accuracy: 0.9300000071525574
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.949999988079071
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9199999570846558
Batch (4/1000) support accuracy: 0.9599999785423279
Batch (4/1000) support accuracy: 0.949999988079071
Batch (4/1000) support accuracy: 0.9599999785423279
Batch (4/1000) support accuracy: 0.949999988079071
Batch (4/1000) support accuracy: 1.0
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9799999594688416
Batch (4/1000) support accuracy: 0.9799999594688416
Batch (4/1000) support accuracy: 0.9899999499320984
Batch (4/1000) support accuracy: 0.9899999499320984
Batch (4/1000) support accuracy: 0.9799999594688416
Batch (4/1000) support accuracy: 1.0
Batch (4/1000) support accuracy: 0.949999988079071
Batch (4/1000) support accuracy: 0.9799999594688416
Batch (4/1000) support accuracy: 0.9899999499320984
Batch (4/1000) support accuracy: 0.9899999499320984
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9799999594688416
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) support accuracy: 0.9899999499320984
Batch (4/1000) support accuracy: 0.949999988079071
Batch (4/1000) support accuracy: 0.9699999690055847
Batch (4/1000) average query accuracy: 0.2874999940395355
Class 6 accuracy: 0.3125
Class 5 accuracy: 0.1875
Class 0 accuracy: 0.375
Class 3 accuracy: 0.25
Class 2 accuracy: 0.3125
Batch (5/1000) support accuracy: 0.17999999225139618
Batch (5/1000) support accuracy: 0.4399999976158142
Batch (5/1000) support accuracy: 0.550000011920929
Batch (5/1000) support accuracy: 0.5899999737739563
Batch (5/1000) support accuracy: 0.7099999785423279
Batch (5/1000) support accuracy: 0.7599999904632568
Batch (5/1000) support accuracy: 0.8199999928474426
Batch (5/1000) support accuracy: 0.7999999523162842
Batch (5/1000) support accuracy: 0.8499999642372131
Batch (5/1000) support accuracy: 0.8499999642372131
Batch (5/1000) support accuracy: 0.8499999642372131
Batch (5/1000) support accuracy: 0.8799999952316284
Batch (5/1000) support accuracy: 0.8700000047683716
Batch (5/1000) support accuracy: 0.9099999666213989
Batch (5/1000) support accuracy: 0.9099999666213989
Batch (5/1000) support accuracy: 0.8899999856948853
Batch (5/1000) support accuracy: 0.9399999976158142
Batch (5/1000) support accuracy: 0.9199999570846558
Batch (5/1000) support accuracy: 0.9199999570846558
Batch (5/1000) support accuracy: 0.949999988079071
Batch (5/1000) support accuracy: 0.8899999856948853
Batch (5/1000) support accuracy: 0.9199999570846558
Batch (5/1000) support accuracy: 0.9199999570846558
Batch (5/1000) support accuracy: 0.9199999570846558
Batch (5/1000) support accuracy: 0.9699999690055847
Batch (5/1000) support accuracy: 0.9399999976158142
Batch (5/1000) support accuracy: 0.9099999666213989
Batch (5/1000) support accuracy: 0.9799999594688416
Batch (5/1000) support accuracy: 0.9199999570846558
Batch (5/1000) support accuracy: 0.9199999570846558
Batch (5/1000) support accuracy: 0.9399999976158142
Batch (5/1000) support accuracy: 0.9599999785423279
Batch (5/1000) support accuracy: 0.9300000071525574
Batch (5/1000) support accuracy: 0.9300000071525574
Batch (5/1000) support accuracy: 0.9300000071525574
Batch (5/1000) support accuracy: 0.9599999785423279
Batch (5/1000) support accuracy: 0.9099999666213989
Batch (5/1000) support accuracy: 0.9699999690055847
Batch (5/1000) support accuracy: 0.9599999785423279
Batch (5/1000) support accuracy: 0.9599999785423279
Batch (5/1000) support accuracy: 0.9300000071525574
Batch (5/1000) support accuracy: 0.9799999594688416
Batch (5/1000) support accuracy: 0.9699999690055847
Batch (5/1000) support accuracy: 0.9699999690055847
Batch (5/1000) support accuracy: 0.9699999690055847
Batch (5/1000) support accuracy: 0.9799999594688416
Batch (5/1000) support accuracy: 0.9799999594688416
Batch (5/1000) support accuracy: 0.949999988079071
Batch (5/1000) support accuracy: 0.9799999594688416
Batch (5/1000) support accuracy: 0.949999988079071
Batch (5/1000) average query accuracy: 0.30000001192092896
Class 3 accuracy: 0.3125
Class 1 accuracy: 0.3125
Class 6 accuracy: 0.4375
Class 4 accuracy: 0.25
Class 0 accuracy: 0.1875
Batch (6/1000) support accuracy: 0.25999999046325684
Batch (6/1000) support accuracy: 0.5099999904632568
Batch (6/1000) support accuracy: 0.550000011920929
Batch (6/1000) support accuracy: 0.6899999976158142
Batch (6/1000) support accuracy: 0.7799999713897705
Batch (6/1000) support accuracy: 0.7400000095367432
Batch (6/1000) support accuracy: 0.7799999713897705
Batch (6/1000) support accuracy: 0.85999995470047
Batch (6/1000) support accuracy: 0.8199999928474426
Batch (6/1000) support accuracy: 0.7999999523162842
Batch (6/1000) support accuracy: 0.8100000023841858
Batch (6/1000) support accuracy: 0.8700000047683716
Batch (6/1000) support accuracy: 0.8799999952316284
Batch (6/1000) support accuracy: 0.8799999952316284
Batch (6/1000) support accuracy: 0.8799999952316284
Batch (6/1000) support accuracy: 0.85999995470047
Batch (6/1000) support accuracy: 0.8899999856948853
Batch (6/1000) support accuracy: 0.9199999570846558
Batch (6/1000) support accuracy: 0.8799999952316284
Batch (6/1000) support accuracy: 0.8799999952316284
Batch (6/1000) support accuracy: 0.8999999761581421
Batch (6/1000) support accuracy: 0.8899999856948853
Batch (6/1000) support accuracy: 0.9699999690055847
Batch (6/1000) support accuracy: 0.9300000071525574
Batch (6/1000) support accuracy: 0.949999988079071
Batch (6/1000) support accuracy: 0.9300000071525574
Batch (6/1000) support accuracy: 0.9199999570846558
Batch (6/1000) support accuracy: 0.9699999690055847
Batch (6/1000) support accuracy: 0.9399999976158142
Batch (6/1000) support accuracy: 0.9599999785423279
Batch (6/1000) support accuracy: 0.9599999785423279
Batch (6/1000) support accuracy: 0.9699999690055847
Batch (6/1000) support accuracy: 0.949999988079071
Batch (6/1000) support accuracy: 0.949999988079071
Batch (6/1000) support accuracy: 0.9899999499320984
Batch (6/1000) support accuracy: 0.9300000071525574
Batch (6/1000) support accuracy: 0.9300000071525574
Batch (6/1000) support accuracy: 0.9799999594688416
Batch (6/1000) support accuracy: 0.9199999570846558
Batch (6/1000) support accuracy: 0.949999988079071
Batch (6/1000) support accuracy: 0.9399999976158142
Batch (6/1000) support accuracy: 0.9599999785423279
Batch (6/1000) support accuracy: 0.9799999594688416
Batch (6/1000) support accuracy: 0.949999988079071
Batch (6/1000) support accuracy: 0.9899999499320984
Batch (6/1000) support accuracy: 0.9799999594688416
Batch (6/1000) support accuracy: 0.949999988079071
Batch (6/1000) support accuracy: 0.9899999499320984
Batch (6/1000) support accuracy: 1.0
Batch (6/1000) support accuracy: 0.9799999594688416
Batch (6/1000) average query accuracy: 0.17499999701976776
Class 1 accuracy: 0.1875
Class 3 accuracy: 0.1875
Class 4 accuracy: 0.0625
Class 0 accuracy: 0.125
Class 2 accuracy: 0.3125
Batch (7/1000) support accuracy: 0.14000000059604645
Batch (7/1000) support accuracy: 0.41999998688697815
Batch (7/1000) support accuracy: 0.5399999618530273
Batch (7/1000) support accuracy: 0.5899999737739563
Batch (7/1000) support accuracy: 0.6699999570846558
Batch (7/1000) support accuracy: 0.75
Batch (7/1000) support accuracy: 0.7599999904632568
Batch (7/1000) support accuracy: 0.7599999904632568
Batch (7/1000) support accuracy: 0.7999999523162842
Batch (7/1000) support accuracy: 0.8299999833106995
Batch (7/1000) support accuracy: 0.8299999833106995
Batch (7/1000) support accuracy: 0.85999995470047
Batch (7/1000) support accuracy: 0.8700000047683716
Batch (7/1000) support accuracy: 0.8700000047683716
Batch (7/1000) support accuracy: 0.8899999856948853
Batch (7/1000) support accuracy: 0.8799999952316284
Batch (7/1000) support accuracy: 0.8700000047683716
Batch (7/1000) support accuracy: 0.9199999570846558
Batch (7/1000) support accuracy: 0.9099999666213989
Batch (7/1000) support accuracy: 0.9099999666213989
Batch (7/1000) support accuracy: 0.8999999761581421
Batch (7/1000) support accuracy: 0.8899999856948853
Batch (7/1000) support accuracy: 0.9300000071525574
Batch (7/1000) support accuracy: 0.9199999570846558
Batch (7/1000) support accuracy: 0.9399999976158142
Batch (7/1000) support accuracy: 0.9300000071525574
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 0.9199999570846558
Batch (7/1000) support accuracy: 0.9300000071525574
Batch (7/1000) support accuracy: 0.9599999785423279
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 0.949999988079071
Batch (7/1000) support accuracy: 0.9799999594688416
Batch (7/1000) support accuracy: 0.9799999594688416
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 0.9399999976158142
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 1.0
Batch (7/1000) support accuracy: 0.9799999594688416
Batch (7/1000) support accuracy: 0.949999988079071
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 0.9799999594688416
Batch (7/1000) support accuracy: 0.9799999594688416
Batch (7/1000) support accuracy: 0.9799999594688416
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 0.9899999499320984
Batch (7/1000) support accuracy: 0.9699999690055847
Batch (7/1000) support accuracy: 0.9599999785423279
Batch (7/1000) support accuracy: 1.0
Batch (7/1000) average query accuracy: 0.20000000298023224
Class 6 accuracy: 0.25
Class 2 accuracy: 0.0625
Class 1 accuracy: 0.125
Class 0 accuracy: 0.25
Class 5 accuracy: 0.3125
Batch (8/1000) support accuracy: 0.25999999046325684
Batch (8/1000) support accuracy: 0.429999977350235
Batch (8/1000) support accuracy: 0.4899999797344208
Batch (8/1000) support accuracy: 0.6800000071525574
Batch (8/1000) support accuracy: 0.7199999690055847
Batch (8/1000) support accuracy: 0.7299999594688416
Batch (8/1000) support accuracy: 0.7899999618530273
Batch (8/1000) support accuracy: 0.7899999618530273
Batch (8/1000) support accuracy: 0.8299999833106995
Batch (8/1000) support accuracy: 0.8899999856948853
Batch (8/1000) support accuracy: 0.8299999833106995
Batch (8/1000) support accuracy: 0.9099999666213989
Batch (8/1000) support accuracy: 0.8499999642372131
Batch (8/1000) support accuracy: 0.8999999761581421
Batch (8/1000) support accuracy: 0.8799999952316284
Batch (8/1000) support accuracy: 0.8899999856948853
Batch (8/1000) support accuracy: 0.9300000071525574
Batch (8/1000) support accuracy: 0.9099999666213989
Batch (8/1000) support accuracy: 0.9300000071525574
Batch (8/1000) support accuracy: 0.9300000071525574
Batch (8/1000) support accuracy: 0.9199999570846558
Batch (8/1000) support accuracy: 0.9799999594688416
Batch (8/1000) support accuracy: 0.949999988079071
Batch (8/1000) support accuracy: 0.9699999690055847
Batch (8/1000) support accuracy: 0.949999988079071
Batch (8/1000) support accuracy: 0.9399999976158142
Batch (8/1000) support accuracy: 0.9300000071525574
Batch (8/1000) support accuracy: 0.9599999785423279
Batch (8/1000) support accuracy: 0.9399999976158142
Batch (8/1000) support accuracy: 0.9599999785423279
Batch (8/1000) support accuracy: 0.9899999499320984
Batch (8/1000) support accuracy: 0.9599999785423279
Batch (8/1000) support accuracy: 0.9599999785423279
Batch (8/1000) support accuracy: 0.9599999785423279
Batch (8/1000) support accuracy: 0.9899999499320984
Batch (8/1000) support accuracy: 0.9699999690055847
Batch (8/1000) support accuracy: 0.9799999594688416
Batch (8/1000) support accuracy: 0.9699999690055847
Batch (8/1000) support accuracy: 0.9699999690055847
Batch (8/1000) support accuracy: 0.9699999690055847
Batch (8/1000) support accuracy: 1.0
Batch (8/1000) support accuracy: 0.9199999570846558
Batch (8/1000) support accuracy: 0.949999988079071
Batch (8/1000) support accuracy: 0.9799999594688416
Batch (8/1000) support accuracy: 0.9799999594688416
Batch (8/1000) support accuracy: 0.9799999594688416
Batch (8/1000) support accuracy: 0.9899999499320984
Batch (8/1000) support accuracy: 0.9699999690055847
Batch (8/1000) support accuracy: 1.0
Batch (8/1000) support accuracy: 0.9699999690055847
Batch (8/1000) average query accuracy: 0.32500001788139343
Class 5 accuracy: 0.4375
Class 4 accuracy: 0.3125
Class 6 accuracy: 0.1875
Class 0 accuracy: 0.1875
Class 1 accuracy: 0.5
Batch (9/1000) support accuracy: 0.1899999976158142
Batch (9/1000) support accuracy: 0.4399999976158142
Batch (9/1000) support accuracy: 0.5099999904632568
Batch (9/1000) support accuracy: 0.699999988079071
Batch (9/1000) support accuracy: 0.6299999952316284
Batch (9/1000) support accuracy: 0.7400000095367432
Batch (9/1000) support accuracy: 0.8199999928474426
Batch (9/1000) support accuracy: 0.8299999833106995
Batch (9/1000) support accuracy: 0.8999999761581421
Batch (9/1000) support accuracy: 0.8700000047683716
Batch (9/1000) support accuracy: 0.8299999833106995
Batch (9/1000) support accuracy: 0.8799999952316284
Batch (9/1000) support accuracy: 0.8799999952316284
Batch (9/1000) support accuracy: 0.85999995470047
Batch (9/1000) support accuracy: 0.8999999761581421
Batch (9/1000) support accuracy: 0.8799999952316284
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.8999999761581421
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.9199999570846558
Batch (9/1000) support accuracy: 0.8899999856948853
Batch (9/1000) support accuracy: 0.949999988079071
Batch (9/1000) support accuracy: 0.9300000071525574
Batch (9/1000) support accuracy: 0.9399999976158142
Batch (9/1000) support accuracy: 0.9399999976158142
Batch (9/1000) support accuracy: 0.9399999976158142
Batch (9/1000) support accuracy: 0.949999988079071
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.9699999690055847
Batch (9/1000) support accuracy: 0.9399999976158142
Batch (9/1000) support accuracy: 0.949999988079071
Batch (9/1000) support accuracy: 0.9899999499320984
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.9899999499320984
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.9799999594688416
Batch (9/1000) support accuracy: 0.9399999976158142
Batch (9/1000) support accuracy: 0.9899999499320984
Batch (9/1000) support accuracy: 0.9699999690055847
Batch (9/1000) support accuracy: 0.9699999690055847
Batch (9/1000) support accuracy: 0.9799999594688416
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) support accuracy: 0.9699999690055847
Batch (9/1000) support accuracy: 0.949999988079071
Batch (9/1000) support accuracy: 0.9899999499320984
Batch (9/1000) support accuracy: 0.9699999690055847
Batch (9/1000) support accuracy: 1.0
Batch (9/1000) support accuracy: 0.9599999785423279
Batch (9/1000) average query accuracy: 0.3499999940395355
Class 1 accuracy: 0.375
Class 6 accuracy: 0.25
Class 3 accuracy: 0.4375
Class 4 accuracy: 0.25
Class 2 accuracy: 0.4375
Batch (10/1000) support accuracy: 0.1899999976158142
Batch (10/1000) support accuracy: 0.3499999940395355
Batch (10/1000) support accuracy: 0.5299999713897705
Batch (10/1000) support accuracy: 0.6699999570846558
